VCF_ID	BioSample_ID	Capture_Population	Spawning_Ecotype	Phenotype_ID	Population	Simulated_Haul_ID	True_Proportion
NoB07_7_a.CEL	NOB07_7.CEL	NOB07	SPRING	NOB07_SPRING	North	haul_0075	25A_25N_25C_25S
NoB07_8_a.CEL	NOB07_8.CEL	NOB07	SPRING	NOB07_SPRING	North	haul_0078	25A_25N_25C_25S
NoB07_9_a.CEL	NOB07_9.CEL	NOB07	SPRING	NOB07_SPRING	North	haul_0058	0A_50N_50C_0S
NoB08_13_a.CEL	NOB08_13.CEL	NOB08	SPRING	NOB08_SPRING	North	haul_0048	60A_40N_0C_0S
NoB08_14_a.CEL	NOB08_14.CEL	NOB08	SPRING	NOB08_SPRING	North	haul_0070	33A_33N_33C_0S
NoB08_15_a.CEL	NOB08_15.CEL	NOB08	SPRING	NOB08_SPRING	North	haul_0069	33A_33N_33C_0S
NoB08_22_a.CEL	NOB08_22.CEL	NOB08	SPRING	NOB08_SPRING	North	haul_0019	50A_50N_0C_0S
NoB08_24_a.CEL	NOB08_24.CEL	NOB08	SPRING	NOB08_SPRING	North	haul_0049	60A_40N_0C_0S
NoB08_27_a.CEL	NOB08_27.CEL	NOB08	SPRING	NOB08_SPRING	North	haul_0051	0A_50N_50C_0S
NoB08_40_a.CEL	NOB08_40.CEL	NOB08	SPRING	NOB08_SPRING	North	haul_0041	60A_40N_0C_0S
NoB08_7_a.CEL	NOB08_7.CEL	NOB08	SPRING	NOB08_SPRING	North	haul_0048	60A_40N_0C_0S
NoB08_8_a.CEL	NOB08_8.CEL	NOB08	SPRING	NOB08_SPRING	North	haul_0080	25A_25N_25C_25S
NoB09_11_a.CEL	NOB09_11.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0060	0A_50N_50C_0S
NoB09_14_a.CEL	NOB09_14.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0058	0A_50N_50C_0S
NoB09_15_a.CEL	NOB09_15.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0077	25A_25N_25C_25S
NoB09_16_a.CEL	NOB09_16.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0034	50A_16N_17C_17S
NoB09_17_a.CEL	NOB09_17.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0044	60A_40N_0C_0S
NoB09_18_a.CEL	NOB09_18.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0015	50A_50N_0C_0S
NoB09_23_a.CEL	NOB09_23.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0077	25A_25N_25C_25S
NoB09_24_a.CEL	NOB09_24.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0059	0A_50N_50C_0S
NoB09_28_a.CEL	NOB09_28.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0046	60A_40N_0C_0S
NoB09_34_a.CEL	NOB09_34.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0057	0A_50N_50C_0S
NoB09_35_a.CEL	NOB09_35.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0060	0A_50N_50C_0S
NoB09_36_a.CEL	NOB09_36.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0056	0A_50N_50C_0S
NoB09_37_a.CEL	NOB09_37.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0064	33A_33N_33C_0S
NoB09_38_a.CEL	NOB09_38.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0054	0A_50N_50C_0S
NoB09_41_a.CEL	NOB09_41.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0068	33A_33N_33C_0S
NoB09_42_a.CEL	NOB09_42.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0070	33A_33N_33C_0S
NoB09_43_a.CEL	NOB09_43.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0060	0A_50N_50C_0S
NoB09_7_a.CEL	NOB09_7.CEL	NOB09	SPRING	NOB09_SPRING	North	haul_0049	60A_40N_0C_0S
NoB10_10_a.CEL	NOB10_10.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0054	0A_50N_50C_0S
NoB10_21_a.CEL	NOB10_21.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0079	25A_25N_25C_25S
NoB10_25_a.CEL	NOB10_25.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0046	60A_40N_0C_0S
NoB10_2_a.CEL	NOB10_2.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0044	60A_40N_0C_0S
NoB10_30_a.CEL	NOB10_30.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0043	60A_40N_0C_0S
NoB10_37_a.CEL	NOB10_37.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0080	25A_25N_25C_25S
NoB10_39_a.CEL	NOB10_39.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0080	25A_25N_25C_25S
NoB10_44_a.CEL	NOB10_44.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0053	0A_50N_50C_0S
NoB10_46_a.CEL	NOB10_46.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0079	25A_25N_25C_25S
NoB10_4_a.CEL	NOB10_4.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0079	25A_25N_25C_25S
NoB10_6_a.CEL	NOB10_6.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0068	33A_33N_33C_0S
NoB10_7_a.CEL	NOB10_7.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0036	50A_16N_17C_17S
NoB10_9_a.CEL	NOB10_9.CEL	NOB10	SPRING	NOB10_SPRING	North	haul_0042	60A_40N_0C_0S
NoB11_12_a.CEL	NOB11_12.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0067	33A_33N_33C_0S
NoB11_13_a.CEL	NOB11_13.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0039	50A_16N_17C_17S
NoB11_14_a.CEL	NOB11_14.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0032	50A_16N_17C_17S
NoB11_16_a.CEL	NOB11_16.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0067	33A_33N_33C_0S
NoB11_17_a.CEL	NOB11_17.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0075	25A_25N_25C_25S
NoB11_18_a.CEL	NOB11_18.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0051	0A_50N_50C_0S
NoB11_1_a.CEL	NOB11_1.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0071	25A_25N_25C_25S
NoB11_22_a.CEL	NOB11_22.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0064	33A_33N_33C_0S
NoB11_26_a.CEL	NOB11_26.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0066	33A_33N_33C_0S
NoB11_27_a.CEL	NOB11_27.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0015	50A_50N_0C_0S
NoB11_28_a.CEL	NOB11_28.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0041	60A_40N_0C_0S
NoB11_29_a.CEL	NOB11_29.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0012	50A_50N_0C_0S
NoB11_30_a.CEL	NOB11_30.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0061	33A_33N_33C_0S
NoB11_31_a.CEL	NOB11_31.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0042	60A_40N_0C_0S
NoB11_32_a.CEL	NOB11_32.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0063	33A_33N_33C_0S
NoB11_34_a.CEL	NOB11_34.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0080	25A_25N_25C_25S
NoB11_35_a.CEL	NOB11_35.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0049	60A_40N_0C_0S
NoB11_37_a.CEL	NOB11_37.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0046	60A_40N_0C_0S
NoB11_38_a.CEL	NOB11_38.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0040	50A_16N_17C_17S
NoB11_43_a.CEL	NOB11_43.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0075	25A_25N_25C_25S
NoB11_44_a.CEL	NOB11_44.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0068	33A_33N_33C_0S
NoB11_45_a.CEL	NOB11_45.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0062	33A_33N_33C_0S
NoB11_48_a.CEL	NOB11_48.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0051	0A_50N_50C_0S
NoB11_52_a.CEL	NOB11_52.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0019	50A_50N_0C_0S
NoB11_53_a.CEL	NOB11_53.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0016	50A_50N_0C_0S
NoB11_56_a.CEL	NOB11_56.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0019	50A_50N_0C_0S
NoB11_58_a.CEL	NOB11_58.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0047	60A_40N_0C_0S
NoB11_59_a.CEL	NOB11_59.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0059	0A_50N_50C_0S
NoB11_60_a.CEL	NOB11_60.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0019	50A_50N_0C_0S
NoB11_62_a.CEL	NOB11_62.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0079	25A_25N_25C_25S
NoB11_8_a.CEL	NOB11_8.CEL	NOB11	SPRING	NOB11_SPRING	North	haul_0072	25A_25N_25C_25S
NoB13_1.CEL	NOB13_1.CEL	NOB13	SPRING	NOB13_SPRING	North	haul_0017	50A_50N_0C_0S
NoB13_24.CEL	NOB13_24.CEL	NOB13	SPRING	NOB13_SPRING	North	haul_0070	33A_33N_33C_0S
NoB13_26.CEL	NOB13_26.CEL	NOB13	SPRING	NOB13_SPRING	North	haul_0072	25A_25N_25C_25S
NoB13_31.CEL	NOB13_31.CEL	NOB13	SPRING	NOB13_SPRING	North	haul_0068	33A_33N_33C_0S
NoB13_33.CEL	NOB13_33.CEL	NOB13	SPRING	NOB13_SPRING	North	haul_0058	0A_50N_50C_0S
NoB13_34.CEL	NOB13_34.CEL	NOB13	SPRING	NOB13_SPRING	North	haul_0018	50A_50N_0C_0S
NoB13_36.CEL	NOB13_36.CEL	NOB13	SPRING	NOB13_SPRING	North	haul_0044	60A_40N_0C_0S
NoB13_37.CEL	NOB13_37.CEL	NOB13	SPRING	NOB13_SPRING	North	haul_0019	50A_50N_0C_0S
NoB13_38.CEL	NOB13_38.CEL	NOB13	SPRING	NOB13_SPRING	North	haul_0050	60A_40N_0C_0S
NoB13_44.CEL	NOB13_44.CEL	NOB13	SPRING	NOB13_SPRING	North	haul_0076	25A_25N_25C_25S
NoB14_10_a.CEL	NOB14_10.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0060	0A_50N_50C_0S
NoB14_17_a.CEL	NOB14_17.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0079	25A_25N_25C_25S
NoB14_20_a.CEL	NOB14_20.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0019	50A_50N_0C_0S
NoB14_21_a.CEL	NOB14_21.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0066	33A_33N_33C_0S
NoB14_23_a.CEL	NOB14_23.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0060	0A_50N_50C_0S
NoB14_25_a.CEL	NOB14_25.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0049	60A_40N_0C_0S
NoB14_28_a.CEL	NOB14_28.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0014	50A_50N_0C_0S
NoB14_31_a.CEL	NOB14_31.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0064	33A_33N_33C_0S
NoB14_34_a.CEL	NOB14_34.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0015	50A_50N_0C_0S
NoB14_36_a.CEL	NOB14_36.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0061	33A_33N_33C_0S
NoB14_3_a.CEL	NOB14_3.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0017	50A_50N_0C_0S
NoB14_50_a.CEL	NOB14_50.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0065	33A_33N_33C_0S
NoB14_9_a.CEL	NOB14_9.CEL	NOB14	SPRING	NOB14_SPRING	North	haul_0065	33A_33N_33C_0S
NoB15_11_a.CEL	NOB15_11.CEL	NOB15	SPRING	NOB15_SPRING	North	haul_0057	0A_50N_50C_0S
NoB15_25_a.CEL	NOB15_25.CEL	NOB15	SPRING	NOB15_SPRING	North	haul_0020	50A_50N_0C_0S
NoB15_28_a.CEL	NOB15_28.CEL	NOB15	SPRING	NOB15_SPRING	North	haul_0072	25A_25N_25C_25S
NoB15_2_a.CEL	NOB15_2.CEL	NOB15	SPRING	NOB15_SPRING	North	haul_0047	60A_40N_0C_0S
NoB16_025.CEL	NOB16_025.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0035	50A_16N_17C_17S
NoB16_026.CEL	NOB16_026.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0041	60A_40N_0C_0S
NoB16_027.CEL	NOB16_027.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0060	0A_50N_50C_0S
NoB16_029.CEL	NOB16_029.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0078	25A_25N_25C_25S
NoB16_034.CEL	NOB16_034.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0076	25A_25N_25C_25S
NoB16_035.CEL	NOB16_035.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0014	50A_50N_0C_0S
NoB16_036.CEL	NOB16_036.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0047	60A_40N_0C_0S
NoB16_037.CEL	NOB16_037.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0043	60A_40N_0C_0S
NoB16_038.CEL	NOB16_038.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0073	25A_25N_25C_25S
NoB16_041.CEL	NOB16_041.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0070	33A_33N_33C_0S
NoB16_043.CEL	NOB16_043.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0050	60A_40N_0C_0S
NoB16_044.CEL	NOB16_044.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0055	0A_50N_50C_0S
NoB16_045.CEL	NOB16_045.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0071	25A_25N_25C_25S
NoB16_046.CEL	NOB16_046.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0044	60A_40N_0C_0S
NoB16_050.CEL	NOB16_050.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0019	50A_50N_0C_0S
NoB16_10_a.CEL	NOB16_10.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0055	0A_50N_50C_0S
NoB16_11_a.CEL	NOB16_11.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0033	50A_16N_17C_17S
NoB16_12_a.CEL	NOB16_12.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0018	50A_50N_0C_0S
NoB16_13_a.CEL	NOB16_13.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0017	50A_50N_0C_0S
NoB16_14_a.CEL	NOB16_14.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0073	25A_25N_25C_25S
NoB16_15_a.CEL	NOB16_15.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0039	50A_16N_17C_17S
NoB16_16_a.CEL	NOB16_16.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0042	60A_40N_0C_0S
NoB16_18_a.CEL	NOB16_18.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0048	60A_40N_0C_0S
NoB16_19_a.CEL	NOB16_19.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0062	33A_33N_33C_0S
NoB16_1_a.CEL	NOB16_1.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0061	33A_33N_33C_0S
NoB16_20_a.CEL	NOB16_20.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0056	0A_50N_50C_0S
NoB16_22_a.CEL	NOB16_22.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0069	33A_33N_33C_0S
NoB16_3_a.CEL	NOB16_3.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0011	50A_50N_0C_0S
NoB16_5_a.CEL	NOB16_5.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0060	0A_50N_50C_0S
NoB16_7_a.CEL	NOB16_7.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0018	50A_50N_0C_0S
NoB16_8_a.CEL	NOB16_8.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0055	0A_50N_50C_0S
NoB16_9_a.CEL	NOB16_9.CEL	NOB16	SPRING	NOB16_SPRING	North	haul_0016	50A_50N_0C_0S
NoB20_001.CEL	NOB20_001.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0055	0A_50N_50C_0S
NoB20_002.CEL	NOB20_002.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0054	0A_50N_50C_0S
NoB20_007.CEL	NOB20_007.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0066	33A_33N_33C_0S
NoB20_009.CEL	NOB20_009.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0033	50A_16N_17C_17S
NoB20_010.CEL	NOB20_010.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0073	25A_25N_25C_25S
NoB20_011.CEL	NOB20_011.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0058	0A_50N_50C_0S
NoB20_018.CEL	NOB20_018.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0042	60A_40N_0C_0S
NoB20_019.CEL	NOB20_019.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0012	50A_50N_0C_0S
NoB20_020.CEL	NOB20_020.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0077	25A_25N_25C_25S
NoB20_021.CEL	NOB20_021.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0013	50A_50N_0C_0S
NoB20_022.CEL	NOB20_022.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0079	25A_25N_25C_25S
NoB20_027.CEL	NOB20_027.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0048	60A_40N_0C_0S
NoB20_031.CEL	NOB20_031.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0016	50A_50N_0C_0S
NoB20_033.CEL	NOB20_033.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0055	0A_50N_50C_0S
NoB20_034.CEL	NOB20_034.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0057	0A_50N_50C_0S
NoB20_036.CEL	NOB20_036.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0053	0A_50N_50C_0S
NoB20_037.CEL	NOB20_037.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0033	50A_16N_17C_17S
NoB20_038.CEL	NOB20_038.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0033	50A_16N_17C_17S
NoB20_040.CEL	NOB20_040.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0049	60A_40N_0C_0S
NoB20_041.CEL	NOB20_041.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0058	0A_50N_50C_0S
NoB20_043.CEL	NOB20_043.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0051	0A_50N_50C_0S
NoB20_046.CEL	NOB20_046.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0073	25A_25N_25C_25S
NoB20_049.CEL	NOB20_049.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0016	50A_50N_0C_0S
NoB20_051.CEL	NOB20_051.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0080	25A_25N_25C_25S
NoB20_054.CEL	NOB20_054.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0017	50A_50N_0C_0S
NoB20_055.CEL	NOB20_055.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0018	50A_50N_0C_0S
NoB20_060.CEL	NOB20_060.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0014	50A_50N_0C_0S
NoB20_061.CEL	NOB20_061.CEL	NOB20	SPRING	NOB20_SPRING	North	haul_0055	0A_50N_50C_0S
NoB3_1.CEL	NOB3_1.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0074	25A_25N_25C_25S
NoB3_10.CEL	NOB3_10.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0042	60A_40N_0C_0S
NoB3_14.CEL	NOB3_14.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0080	25A_25N_25C_25S
NoB3_16.CEL	NOB3_16.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0017	50A_50N_0C_0S
NoB3_18.CEL	NOB3_18.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0070	33A_33N_33C_0S
NoB3_19.CEL	NOB3_19.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0059	0A_50N_50C_0S
NoB3_3.CEL	NOB3_3.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0069	33A_33N_33C_0S
NoB3_32.CEL	NOB3_32.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0036	50A_16N_17C_17S
NoB3_36.CEL	NOB3_36.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0052	0A_50N_50C_0S
NoB3_37.CEL	NOB3_37.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0055	0A_50N_50C_0S
NoB3_4.CEL	NOB3_4.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0052	0A_50N_50C_0S
NoB3_5.CEL	NOB3_5.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0072	25A_25N_25C_25S
NoB3_6.CEL	NOB3_6.CEL	NOB03	SPRING	NOB03_SPRING	North	haul_0016	50A_50N_0C_0S
Ost04_15_a.CEL	OST04_15.CEL	OST04	SPRING	OST04_SPRING	South	haul_0010	50A_0N_0C_50S
Ost04_20_a.CEL	OST04_20.CEL	OST04	SPRING	OST04_SPRING	South	haul_0004	50A_0N_0C_50S
Ost04_35_a.CEL	OST04_35.CEL	OST04	SPRING	OST04_SPRING	South	haul_0071	25A_25N_25C_25S
Ost04_45_a.CEL	OST04_45.CEL	OST04	SPRING	OST04_SPRING	South	haul_0074	25A_25N_25C_25S
Ost10_Ble40_20_a.CEL	OST10_BLE40_20.CEL	OST10_BLE40	SPRING	OST10_BLE40_SPRING	Central	haul_0022	50A_0N_50C_0S
Ost10_Ble40_2_a.CEL	OST10_BLE40_2.CEL	OST10_BLE40	SPRING	OST10_BLE40_SPRING	Central	haul_0068	33A_33N_33C_0S
Ost10_Ble40_78_a.CEL	OST10_BLE40_78.CEL	OST10_BLE40	SPRING	OST10_BLE40_SPRING	Central	haul_0057	0A_50N_50C_0S
Sod01_43_a.CEL	SOD01_43.CEL	SOD01	SPRING	SOD01_SPRING	Central	haul_0032	50A_16N_17C_17S
Sod01_45_a.CEL	SOD01_45.CEL	SOD01	SPRING	SOD01_SPRING	Central	haul_0029	50A_0N_50C_0S
Sod01_84_a.CEL	SOD01_84.CEL	SOD01	SPRING	SOD01_SPRING	Central	haul_0029	50A_0N_50C_0S
Sod01_92_a.CEL	SOD01_92.CEL	SOD01	SPRING	SOD01_SPRING	Central	haul_0025	50A_0N_50C_0S
Sth02_003.CEL	STH02_003.CEL	STH02	SPRING	STH02_SPRING	Central	haul_0053	0A_50N_50C_0S
Sth02_006.CEL	STH02_006.CEL	STH02	SPRING	STH02_SPRING	Central	haul_0052	0A_50N_50C_0S
Sth02_022.CEL	STH02_022.CEL	STH02	SPRING	STH02_SPRING	Central	haul_0029	50A_0N_50C_0S
Sth02_030.CEL	STH02_030.CEL	STH02	SPRING	STH02_SPRING	Central	haul_0052	0A_50N_50C_0S
Sth02_038.CEL	STH02_038.CEL	STH02	SPRING	STH02_SPRING	Central	haul_0069	33A_33N_33C_0S
Sth02_041.CEL	STH02_041.CEL	STH02	SPRING	STH02_SPRING	Central	haul_0021	50A_0N_50C_0S
Sth07_015.CEL	STH07_015.CEL	STH07	SPRING	STH07_SPRING	Central	haul_0067	33A_33N_33C_0S
Sth10_39_a.CEL	STH10_39.CEL	STH10	SPRING	STH10_SPRING	Central	haul_0053	0A_50N_50C_0S
Sth11_10.CEL	STH11_10.CEL	STH11	SPRING	STH11_SPRING	Central	haul_0023	50A_0N_50C_0S
Sth11_17.CEL	STH11_17.CEL	STH11	SPRING	STH11_SPRING	Central	haul_0022	50A_0N_50C_0S
Sth11_7.CEL	STH11_7.CEL	STH11	SPRING	STH11_SPRING	Central	haul_0061	33A_33N_33C_0S
Sth11_9.CEL	STH11_9.CEL	STH11	SPRING	STH11_SPRING	Central	haul_0027	50A_0N_50C_0S
Sth12_27.CEL	STH12_27.CEL	STH12	SPRING	STH12_SPRING	Central	haul_0025	50A_0N_50C_0S
Sth12_33.CEL	STH12_33.CEL	STH12	SPRING	STH12_SPRING	Central	haul_0078	25A_25N_25C_25S
Sth13_26.CEL	STH13_26.CEL	STH13	SPRING	STH13_SPRING	Central	haul_0059	0A_50N_50C_0S
Sth13_3.CEL	STH13_3.CEL	STH13	SPRING	STH13_SPRING	Central	haul_0022	50A_0N_50C_0S
Sth13_33_a.CEL	STH13_33.CEL	STH13	SPRING	STH13_SPRING	Central	haul_0060	0A_50N_50C_0S
Sth14_27.CEL	STH14_27.CEL	STH14	SPRING	STH14_SPRING	Central	haul_0024	50A_0N_50C_0S
Sth14_36.CEL	STH14_36.CEL	STH14	SPRING	STH14_SPRING	Central	haul_0079	25A_25N_25C_25S
Sth14_46.CEL	STH14_46.CEL	STH14	SPRING	STH14_SPRING	Central	haul_0029	50A_0N_50C_0S
Sth15_12.CEL	STH15_12.CEL	STH15	SPRING	STH15_SPRING	Central	haul_0029	50A_0N_50C_0S
Sth15_16.CEL	STH15_16.CEL	STH15	SPRING	STH15_SPRING	Central	haul_0060	0A_50N_50C_0S
Sth15_22.CEL	STH15_22.CEL	STH15	SPRING	STH15_SPRING	Central	haul_0074	25A_25N_25C_25S
Sth15_36.CEL	STH15_36.CEL	STH15	SPRING	STH15_SPRING	Central	haul_0058	0A_50N_50C_0S
Sth15_45.CEL	STH15_45.CEL	STH15	SPRING	STH15_SPRING	Central	haul_0027	50A_0N_50C_0S
Sth17_18.CEL	STH17_18.CEL	STH17	SPRING	STH17_SPRING	Central	haul_0073	25A_25N_25C_25S
Sth17_29.CEL	STH17_29.CEL	STH17	SPRING	STH17_SPRING	Central	haul_0059	0A_50N_50C_0S
Sth17_31.CEL	STH17_31.CEL	STH17	SPRING	STH17_SPRING	Central	haul_0052	0A_50N_50C_0S
Sth17_46.CEL	STH17_46.CEL	STH17	SPRING	STH17_SPRING	Central	haul_0030	50A_0N_50C_0S
Sth18_10.CEL	STH18_10.CEL	STH18	SPRING	STH18_SPRING	Central	haul_0038	50A_16N_17C_17S
Sth18_4.CEL	STH18_4.CEL	STH18	SPRING	STH18_SPRING	Central	haul_0076	25A_25N_25C_25S
Sth18_46.CEL	STH18_46.CEL	STH18	SPRING	STH18_SPRING	Central	haul_0070	33A_33N_33C_0S
Sth19_25.CEL	STH19_25.CEL	STH19	SPRING	STH19_SPRING	Central	haul_0054	0A_50N_50C_0S
Sth19_3.CEL	STH19_3.CEL	STH19	SPRING	STH19_SPRING	Central	haul_0060	0A_50N_50C_0S
Sth19_50.CEL	STH19_50.CEL	STH19	SPRING	STH19_SPRING	Central	haul_0024	50A_0N_50C_0S
Sth19_6.CEL	STH19_6.CEL	STH19	SPRING	STH19_SPRING	Central	haul_0060	0A_50N_50C_0S
